제품코드,제품명,제품명(짧은),보관창고,생산일자,보관상태,재고,유통기한(%),대분류,중분류
114,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай4(печеньепрослоенноеглазированное)пачка112г,LProduct,17112020,Good,,0,PIE,Chocopie
114,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай4(печеньепрослоенноеглазированное)пачка112г,LProduct,17112023,Good,,0,PIE,Chocopie
114,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай4(печеньепрослоенноеглазированное)пачка112г,LProduct,17112026,Good,,98.9,PIE,Chocopie
114,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай4(печеньепрослоенноеглазированное)пачка112г,LProduct,17122015,Good,,0,PIE,Chocopie
114,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай4(печеньепрослоенноеглазированное)пачка112г,LProduct,17122017,Good,,0,PIE,Chocopie
114,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай4(печеньепрослоенноеглазированное)пачка112г,LProduct,17122018,Good,,0,PIE,Chocopie
114,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай4(печеньепрослоенноеглазированное)пачка112г,LProduct,17122019,Good,,0,PIE,Chocopie
114,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай4(печеньепрослоенноеглазированное)пачка112г,LProduct,17122020,Good,,0,PIE,Chocopie
114,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай4(печеньепрослоенноеглазированное)пачка112г,LProduct,17122023,Good,,0,PIE,Chocopie
114,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай4(печеньепрослоенноеглазированное)пачка112г,LProduct,18012016,Good,,0,PIE,Chocopie
114,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай4(печеньепрослоенноеглазированное)пачка112г,LProduct,18012017,Good,,0,PIE,Chocopie
114,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай4(печеньепрослоенноеглазированное)пачка112г,LProduct,18012018,Good,,0,PIE,Chocopie
114,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай4(печеньепрослоенноеглазированное)пачка112г,LProduct,18022014,Good,,0,PIE,Chocopie
114,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай4(печеньепрослоенноеглазированное)пачка112г,LProduct,18022015,Good,,0,PIE,Chocopie
114,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай4(печеньепрослоенноеглазированное)пачка112г,LProduct,18022016,Good,,0,PIE,Chocopie
114,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай4(печеньепрослоенноеглазированное)пачка112г,LProduct,18022017,Good,,0,PIE,Chocopie
114,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай4(печеньепрослоенноеглазированное)пачка112г,LProduct,18022018,Good,,0,PIE,Chocopie
114,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай4(печеньепрослоенноеглазированное)пачка112г,LProduct,18022020,Good,,0,PIE,Chocopie
114,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай4(печеньепрослоенноеглазированное)пачка112г,LProduct,18022021,Good,,0,PIE,Chocopie
114,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай4(печеньепрослоенноеглазированное)пачка112г,LProduct,18032015,Good,,0,PIE,Chocopie
114,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай4(печеньепрослоенноеглазированное)пачка112г,LProduct,18032017,Good,,0,PIE,Chocopie
114,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай4(печеньепрослоенноеглазированное)пачка112г,LProduct,18032019,Good,,0,PIE,Chocopie
114,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай4(печеньепрослоенноеглазированное)пачка112г,LProduct,18032020,Good,,0,PIE,Chocopie
114,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай4(печеньепрослоенноеглазированное)пачка112г,LProduct,18042017,Good,,0,PIE,Chocopie
114,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай4(печеньепрослоенноеглазированное)пачка112г,LProduct,18042020,Good,,0,PIE,Chocopie
114,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай4(печеньепрослоенноеглазированное)пачка112г,LProduct,18042022,Good,,0,PIE,Chocopie
114,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай4(печеньепрослоенноеглазированное)пачка112г,LProduct,18052015,Good,,0,PIE,Chocopie
114,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай4(печеньепрослоенноеглазированное)пачка112г,LProduct,18052017,Good,,0,PIE,Chocopie
114,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай4(печеньепрослоенноеглазированное)пачка112г,LProduct,18052018,Good,,0,PIE,Chocopie
114,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай4(печеньепрослоенноеглазированное)пачка112г,LProduct,18052019,Good,,0,PIE,Chocopie
114,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай4(печеньепрослоенноеглазированное)пачка112г,LProduct,18062015,Good,,0,PIE,Chocopie
114,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай4(печеньепрослоенноеглазированное)пачка112г,LProduct,18062016,Good,,0,PIE,Chocopie
114,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай4(печеньепрослоенноеглазированное)пачка112г,LProduct,18062018,Good,,0,PIE,Chocopie
114,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай4(печеньепрослоенноеглазированное)пачка112г,LProduct,18062021,Good,,0,PIE,Chocopie
114,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай4(печеньепрослоенноеглазированное)пачка112г,LProduct,18062022,Good,,0,PIE,Chocopie
114,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай4(печеньепрослоенноеглазированное)пачка112г,LProduct,18072014,Good,,0,PIE,Chocopie
114,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай4(печеньепрослоенноеглазированное)пачка112г,LProduct,18072017,Good,,0,PIE,Chocopie
114,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай4(печеньепрослоенноеглазированное)пачка112г,LProduct,18072018,Good,,0,PIE,Chocopie
114,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай4(печеньепрослоенноеглазированное)пачка112г,LProduct,18072019,Good,,0,PIE,Chocopie
114,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай4(печеньепрослоенноеглазированное)пачка112г,LProduct,18072021,Good,,0,PIE,Chocopie
114,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай4(печеньепрослоенноеглазированное)пачка112г,LProduct,18072022,Good,,0,PIE,Chocopie
114,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай4(печеньепрослоенноеглазированное)пачка112г,LProduct,18082014,Good,,0,PIE,Chocopie
114,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай4(печеньепрослоенноеглазированное)пачка112г,LProduct,18082016,Good,,0,PIE,Chocopie
114,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай4(печеньепрослоенноеглазированное)пачка112г,LProduct,18082019,Good,,0,PIE,Chocopie
114,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай4(печеньепрослоенноеглазированное)пачка112г,LProduct,18082020,Good,,0,PIE,Chocopie
114,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай4(печеньепрослоенноеглазированное)пачка112г,LProduct,18082023,Good,,0,PIE,Chocopie
114,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай4(печеньепрослоенноеглазированное)пачка112г,LProduct,18092013,Good,,0,PIE,Chocopie
114,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай4(печеньепрослоенноеглазированное)пачка112г,LProduct,18092017,Good,,0,PIE,Chocopie
114,"Печенье прослоенное глазированное ""ЛОТТЕ ЧОКОПАЙ"" (Lotte Cho",ЧокоПай4(печеньепрослоенноеглазированное)пачка112г,LProduct,18092018,Good,,0,PIE,Chocopie
